,1
356,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
357,"['신입', '대학생활', '적응', '학업계획', '비전수립', '자기이해', '정체', '확립', '영역', '이해', '지도교수', '유대', '강화', '최종', '대학', '생활', '응력', '신입', '대학생활', '적응', '학업계획', '비전수립', '자기이해', '정체', '확립', '영역', '이해', '지도교수', '유대', '강화', '최종', '대학', '생활', '응력']"
358,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
359,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
360,"['대학', '신입', '대상', '대학생활', '향후', '인생진로', '비전', '설계', '대학', '신입', '대상', '대학생활', '향후', '인생진로', '비전', '설계']"
361,"['대학', '신입', '대상', '대학생활', '향후', '인생진로', '비전', '설계', '학생', '인생', '생각', '계획', '수립']"
362,[]
363,"['대학생활', '비전', '설계', '신입생', '자기이해', '교수', '학생', '소통', '원활', '대학생활', '적응', '비전', '설계', '공통기초필수', '운영', '대학생활', '적응', '상담']"
364,"['대학생활', '비전', '설계', '교수', '학생', '원활', '소통', '신입생', '대학생활', '적응', '전설', '도움', '공통기초필수', '운영', '학번', '이후', '학생', '졸업', '필수', '조건', '학점', '취득', '신입', '대학생활', '적응', '학업계획', '비전', '수립', '지도교수', '유대', '강화', '영역', '이해', '자기', '이해', '정체', '확립', '소통', '대인', '관계', '형성', '미래', '비전', '설계', '취업률', '향상', '제고']"
365,"['대학생활', '비전', '설계', '교수', '학생', '원활', '소통', '신입생', '대학생활', '적응', '비전', '설계', '도움', '공통기초필수', '운영', '신입', '대학생활', '적응', '학업계획', '비전', '수립', '지도교수', '유대', '강화', '영역', '이해', '자기', '이해', '정체', '확립', '소통', '대인', '관계', '형성', '미래', '비전', '설계', '취업률', '향상', '제고']"
366,"['대학생활', '비전', '설계', '교수', '학생', '원활', '소통', '신입생', '대학생활', '적응', '전설', '도움', '공통기초필수', '운영']"
367,"['학부', '신입생', '대학생활', '전반', '소개', '진로', '지도', '학부', '생활', '필요', '소양', '전반', '내용', '토론', '진행', '교양', '도서', '소개', '자신', '비젼', '에세이', '작성', '자신', '비젼', '논리', '비판', '총체', '사고', '분석', '분석', '바탕', '자신', '대학생활', '철학', '신념', '진행']"
368,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
369,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
370,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
371,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
372,"['대학생활', '비전', '설계', '신입생', '자기이해', '교수', '학생', '소통', '원활', '대학생활', '적응', '비전', '설계', '공통기초필수', '운영', '대학생활', '비전', '설계', '신입생', '자기이해', '교수', '학생', '소통', '원활', '대학생활', '적응', '비전', '설계', '공통기초필수', '운영']"
373,"['공통', '기초', '필수', '신입생', '대학생활', '적응', '이해', '바탕', '진로비전', '설계', '신입생', '전공교수', '학습자소그룹', '내외', '소통', '이해', '분야', '현장', '요구', '역량', '진로', '비전', '설계', '대학생활', '적응', '이해', '기초', '중심', '교수', '방법', '바탕', '협동', '필요', '역량', '문제해결능력', '함양', '사회', '스킬', '신입생', '자기', '이해', '교수자-학습자', '학습자-학습자', '학습자-학습환경', '소통', '이해', '대학생활', '적응', '능동', '진로', '비전', '설계', '수강', '수강', '역량', '함양', '기대', '교수', '방법', '이해', '구성', '진행', '방식', '역할', '구체', '설명', '소그룹', '공동체', '의미', '이해', '공동체', '활동', '적극', '현장', '특성', '구조', '문제', '해결', '자기', '주도', '계획']"
374,"['대학생활', '비전', '설계', '교수', '학생', '원활', '소통', '신입생', '대학생활', '적응', '전설', '도움', '공통기초필수', '운영', '신입', '대학생활', '적응', '학업계획', '비전수립', '지도교수', '유대', '강화', '영역', '이해', '자기', '이해', '정체', '확립', '소통', '대인', '관계', '형성', '미래', '비전', '설계', '취업률', '향상', '제고', '시청각', '교육', '강의식', '발표']"
